[2023-09-09 19:25:47.882 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 1] - Activity started
[2023-09-09 19:26:00.138 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Received tokens: [InputToken{portName='IPortB', token={content='A7', iteration=7}}]
[2023-09-09 19:26:00.139 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Mapping task arguments...
[2023-09-09 19:26:00.141 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Task will be executed with the following arguments: {"arguments":["A7"],"constants":["10","B"],"currentIteration":7}
[2023-09-09 19:26:00.142 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Executing task
[2023-09-09 19:26:00.142 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Setup results file before task execution
[2023-09-09 19:26:00.150 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Executing task
[2023-09-09 19:26:00.357 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - Task execution finished with a running time of: 10338ms
[2023-09-09 19:26:00.359 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - Collecting task results...
[2023-09-09 19:26:00.366 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - Task results collected: [A3-B3]
[2023-09-09 19:26:00.367 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - Emit task results...
[2023-09-09 19:26:00.369 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - created output ports [{name='OPortB', type='OUT', channel='LongRunningWorkflowIPortCOPortB'}]
[2023-09-09 19:26:00.373 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 3] - Incrementing workflow iteration...
[2023-09-09 19:26:00.375 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Waiting for tokens...
[2023-09-09 19:26:00.381 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Received tokens: [InputToken{portName='IPortB', token={content='A8', iteration=8}}]
[2023-09-09 19:26:00.381 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Mapping task arguments...
[2023-09-09 19:26:00.383 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Task will be executed with the following arguments: {"arguments":["A8"],"constants":["10","B"],"currentIteration":8}
[2023-09-09 19:26:00.384 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Executing task
[2023-09-09 19:26:00.385 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Setup results file before task execution
[2023-09-09 19:26:00.387 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Executing task
[2023-09-09 19:26:00.645 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - Task execution finished with a running time of: 10315ms
[2023-09-09 19:26:00.647 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - Collecting task results...
[2023-09-09 19:26:00.655 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - Task results collected: [A4-B4]
[2023-09-09 19:26:00.657 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - Emit task results...
[2023-09-09 19:26:00.663 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - created output ports [{name='OPortB', type='OUT', channel='LongRunningWorkflowIPortCOPortB'}]
[2023-09-09 19:26:00.668 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 4] - Incrementing workflow iteration...
[2023-09-09 19:26:00.669 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Waiting for tokens...
[2023-09-09 19:26:00.670 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Received tokens: [InputToken{portName='IPortB', token={content='A9', iteration=9}}]
[2023-09-09 19:26:00.671 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Mapping task arguments...
[2023-09-09 19:26:00.672 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Task will be executed with the following arguments: {"arguments":["A9"],"constants":["10","B"],"currentIteration":9}
[2023-09-09 19:26:00.672 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Executing task
[2023-09-09 19:26:00.672 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Setup results file before task execution
[2023-09-09 19:26:00.674 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Executing task
[2023-09-09 19:26:00.994 | workflowName: LongRunningWorkflow | activityName: C | iteration: 1] - Task execution finished with a running time of: 914ms
[2023-09-09 19:26:00.997 | workflowName: LongRunningWorkflow | activityName: C | iteration: 1] - Collecting task results...
[2023-09-09 19:26:00.999 | workflowName: LongRunningWorkflow | activityName: C | iteration: 1] - Task results collected: [A1-B1-C1]
[2023-09-09 19:26:01.000 | workflowName: LongRunningWorkflow | activityName: C | iteration: 1] - Emit task results...
[2023-09-09 19:26:01.000 | workflowName: LongRunningWorkflow | activityName: C | iteration: 1] - Incrementing workflow iteration...
[2023-09-09 19:26:01.001 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Waiting for tokens...
[2023-09-09 19:26:01.002 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Received tokens: [InputToken{portName='IPortC', token={content='A2-B2', iteration=2}}]
[2023-09-09 19:26:01.002 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Mapping task arguments...
[2023-09-09 19:26:01.004 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Task will be executed with the following arguments: {"arguments":["A2-B2"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":2}
[2023-09-09 19:26:01.006 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Executing task
[2023-09-09 19:26:01.007 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Setup results file before task execution
[2023-09-09 19:26:01.008 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Executing task
[2023-09-09 19:26:01.573 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Task execution finished with a running time of: 563ms
[2023-09-09 19:26:01.574 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Collecting task results...
[2023-09-09 19:26:01.575 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Task results collected: [A2-B2-C2]
[2023-09-09 19:26:01.576 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Emit task results...
[2023-09-09 19:26:01.576 | workflowName: LongRunningWorkflow | activityName: C | iteration: 2] - Incrementing workflow iteration...
[2023-09-09 19:26:01.576 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Waiting for tokens...
[2023-09-09 19:26:01.577 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Received tokens: [InputToken{portName='IPortC', token={content='A3-B3', iteration=3}}]
[2023-09-09 19:26:01.578 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Mapping task arguments...
[2023-09-09 19:26:01.579 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Task will be executed with the following arguments: {"arguments":["A3-B3"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":3}
[2023-09-09 19:26:01.579 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Executing task
[2023-09-09 19:26:01.580 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Setup results file before task execution
[2023-09-09 19:26:01.581 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Executing task
[2023-09-09 19:26:02.027 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Task execution finished with a running time of: 446ms
[2023-09-09 19:26:02.029 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Collecting task results...
[2023-09-09 19:26:02.030 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Task results collected: [A3-B3-C3]
[2023-09-09 19:26:02.030 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Emit task results...
[2023-09-09 19:26:02.031 | workflowName: LongRunningWorkflow | activityName: C | iteration: 3] - Incrementing workflow iteration...
[2023-09-09 19:26:02.032 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Waiting for tokens...
[2023-09-09 19:26:02.033 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Received tokens: [InputToken{portName='IPortC', token={content='A4-B4', iteration=4}}]
[2023-09-09 19:26:02.033 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Mapping task arguments...
[2023-09-09 19:26:02.034 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Task will be executed with the following arguments: {"arguments":["A4-B4"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":4}
[2023-09-09 19:26:02.035 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Executing task
[2023-09-09 19:26:02.035 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Setup results file before task execution
[2023-09-09 19:26:02.036 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Executing task
[2023-09-09 19:26:02.361 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Task execution finished with a running time of: 325ms
[2023-09-09 19:26:02.362 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Collecting task results...
[2023-09-09 19:26:02.363 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Task results collected: [A4-B4-C4]
[2023-09-09 19:26:02.363 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Emit task results...
[2023-09-09 19:26:02.364 | workflowName: LongRunningWorkflow | activityName: C | iteration: 4] - Incrementing workflow iteration...
[2023-09-09 19:26:02.364 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Waiting for tokens...
[2023-09-09 19:26:09.894 | workflowName: LongRunningWorkflow | activityName: B_replica_1_of_5 | iteration: 5] - Task execution finished with a running time of: 10439ms
[2023-09-09 19:26:09.895 | workflowName: LongRunningWorkflow | activityName: B_replica_1_of_5 | iteration: 5] - Collecting task results...
[2023-09-09 19:26:09.896 | workflowName: LongRunningWorkflow | activityName: B_replica_1_of_5 | iteration: 5] - Task results collected: [A5-B5]
[2023-09-09 19:26:09.897 | workflowName: LongRunningWorkflow | activityName: B_replica_1_of_5 | iteration: 5] - Emit task results...
[2023-09-09 19:26:09.899 | workflowName: LongRunningWorkflow | activityName: B_replica_1_of_5 | iteration: 5] - Finished Activity execution
[2023-09-09 19:26:09.902 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Received tokens: [InputToken{portName='IPortC', token={content='A5-B5', iteration=5}}]
[2023-09-09 19:26:09.902 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Mapping task arguments...
[2023-09-09 19:26:09.903 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Task will be executed with the following arguments: {"arguments":["A5-B5"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":5}
[2023-09-09 19:26:09.904 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Executing task
[2023-09-09 19:26:09.904 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Setup results file before task execution
[2023-09-09 19:26:09.905 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Executing task
[2023-09-09 19:26:10.119 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 6] - Task execution finished with a running time of: 10384ms
[2023-09-09 19:26:10.120 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 6] - Collecting task results...
[2023-09-09 19:26:10.121 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 6] - Task results collected: [A6-B6]
[2023-09-09 19:26:10.121 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 6] - Emit task results...
[2023-09-09 19:26:10.124 | workflowName: LongRunningWorkflow | activityName: B_replica_2_of_5 | iteration: 6] - Finished Activity execution
[2023-09-09 19:26:10.266 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Task execution finished with a running time of: 361ms
[2023-09-09 19:26:10.266 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Collecting task results...
[2023-09-09 19:26:10.268 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Task results collected: [A5-B5-C5]
[2023-09-09 19:26:10.269 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Emit task results...
[2023-09-09 19:26:10.269 | workflowName: LongRunningWorkflow | activityName: C | iteration: 5] - Incrementing workflow iteration...
[2023-09-09 19:26:10.270 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Waiting for tokens...
[2023-09-09 19:26:10.270 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Received tokens: [InputToken{portName='IPortC', token={content='A6-B6', iteration=6}}]
[2023-09-09 19:26:10.270 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Mapping task arguments...
[2023-09-09 19:26:10.271 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Task will be executed with the following arguments: {"arguments":["A6-B6"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":6}
[2023-09-09 19:26:10.271 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Executing task
[2023-09-09 19:26:10.271 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Setup results file before task execution
[2023-09-09 19:26:10.272 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Executing task
[2023-09-09 19:26:10.623 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Task execution finished with a running time of: 350ms
[2023-09-09 19:26:10.624 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Collecting task results...
[2023-09-09 19:26:10.625 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Task results collected: [A6-B6-C6]
[2023-09-09 19:26:10.625 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Emit task results...
[2023-09-09 19:26:10.626 | workflowName: LongRunningWorkflow | activityName: C | iteration: 6] - Incrementing workflow iteration...
[2023-09-09 19:26:10.626 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Waiting for tokens...
[2023-09-09 19:26:10.709 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Task execution finished with a running time of: 10558ms
[2023-09-09 19:26:10.709 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Collecting task results...
[2023-09-09 19:26:10.711 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Task results collected: [A7-B7]
[2023-09-09 19:26:10.711 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Emit task results...
[2023-09-09 19:26:10.714 | workflowName: LongRunningWorkflow | activityName: B_replica_3_of_5 | iteration: 7] - Finished Activity execution
[2023-09-09 19:26:10.716 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Received tokens: [InputToken{portName='IPortC', token={content='A7-B7', iteration=7}}]
[2023-09-09 19:26:10.717 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Mapping task arguments...
[2023-09-09 19:26:10.717 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Task will be executed with the following arguments: {"arguments":["A7-B7"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":7}
[2023-09-09 19:26:10.718 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Executing task
[2023-09-09 19:26:10.719 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Setup results file before task execution
[2023-09-09 19:26:10.720 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Executing task
[2023-09-09 19:26:10.730 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Task execution finished with a running time of: 10342ms
[2023-09-09 19:26:10.731 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Collecting task results...
[2023-09-09 19:26:10.732 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Task results collected: [A8-B8]
[2023-09-09 19:26:10.733 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Emit task results...
[2023-09-09 19:26:10.735 | workflowName: LongRunningWorkflow | activityName: B_replica_4_of_5 | iteration: 8] - Finished Activity execution
[2023-09-09 19:26:10.964 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Task execution finished with a running time of: 10290ms
[2023-09-09 19:26:10.965 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Collecting task results...
[2023-09-09 19:26:10.967 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Task results collected: [A9-B9]
[2023-09-09 19:26:10.967 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Emit task results...
[2023-09-09 19:26:10.969 | workflowName: LongRunningWorkflow | activityName: B_replica_5_of_5 | iteration: 9] - Finished Activity execution
[2023-09-09 19:26:11.196 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Task execution finished with a running time of: 476ms
[2023-09-09 19:26:11.197 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Collecting task results...
[2023-09-09 19:26:11.198 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Task results collected: [A7-B7-C7]
[2023-09-09 19:26:11.199 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Emit task results...
[2023-09-09 19:26:11.199 | workflowName: LongRunningWorkflow | activityName: C | iteration: 7] - Incrementing workflow iteration...
[2023-09-09 19:26:11.199 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Waiting for tokens...
[2023-09-09 19:26:11.200 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Received tokens: [InputToken{portName='IPortC', token={content='A8-B8', iteration=8}}]
[2023-09-09 19:26:11.201 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Mapping task arguments...
[2023-09-09 19:26:11.202 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Task will be executed with the following arguments: {"arguments":["A8-B8"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":8}
[2023-09-09 19:26:11.202 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Executing task
[2023-09-09 19:26:11.203 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Setup results file before task execution
[2023-09-09 19:26:11.204 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Executing task
[2023-09-09 19:26:11.627 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Task execution finished with a running time of: 422ms
[2023-09-09 19:26:11.628 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Collecting task results...
[2023-09-09 19:26:11.629 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Task results collected: [A8-B8-C8]
[2023-09-09 19:26:11.629 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Emit task results...
[2023-09-09 19:26:11.629 | workflowName: LongRunningWorkflow | activityName: C | iteration: 8] - Incrementing workflow iteration...
[2023-09-09 19:26:11.630 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Waiting for tokens...
[2023-09-09 19:26:11.632 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Received tokens: [InputToken{portName='IPortC', token={content='A9-B9', iteration=9}}]
[2023-09-09 19:26:11.632 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Mapping task arguments...
[2023-09-09 19:26:11.632 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Task will be executed with the following arguments: {"arguments":["A9-B9"],"constants":["0","C","LongRunningWorkflowResults.txt"],"currentIteration":9}
[2023-09-09 19:26:11.633 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Executing task
[2023-09-09 19:26:11.633 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Setup results file before task execution
[2023-09-09 19:26:11.634 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Executing task
[2023-09-09 19:26:11.987 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Task execution finished with a running time of: 353ms
[2023-09-09 19:26:11.988 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Collecting task results...
[2023-09-09 19:26:11.989 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Task results collected: [A9-B9-C9]
[2023-09-09 19:26:11.989 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Emit task results...
[2023-09-09 19:26:11.990 | workflowName: LongRunningWorkflow | activityName: C | iteration: 9] - Finished Activity execution
